ANALYTE_ID	DOCUMENT_NUMBER	TEST_SYSTEM_ID	ANALYTE_NAME	DATE_EFFECTIVE
159	CR160289	15045	Creatinine	2017-07-24
159	CR160395	24789	Creatinine	2016-09-14
159	CR160395	25403	Creatinine	2016-09-14
159	CR160519	15159	Creatinine	2016-10-24
159	CR160519	25165	Creatinine	2016-10-24
159	CR170064	25673	Creatinine	2017-03-13
159	CR170091	26071	Creatinine	2017-03-23
159	CR170109	24382	Creatinine	2017-03-23
159	CR170109	24512	Creatinine	2017-03-23
159	CR170109	25494	Creatinine	2017-03-23
159	CR170203	26443	Creatinine	2017-06-02
159	CR170284	27206	Creatinine	2017-11-22
159	CR170340	27441	Creatinine	2018-02-01
159	CR170340	27442	Creatinine	2018-02-01
159	CR170387	29839	Creatinine	2019-06-13
159	CR180063	28214	Creatinine	2018-10-01
159	CR180150	27086	Creatinine	2018-03-29
159	CR180511	28560	Creatinine	2018-11-02
159	CR180629	28471	Creatinine	2018-10-23
159	CR180629	28472	Creatinine	2018-10-23
159	CR180781	28834	Creatinine	2018-11-29
159	CR180827	28977	Creatinine	2018-12-11
159	CR180827	28978	Creatinine	2018-12-11
159	CR180907	29277	Creatinine	2019-02-25
159	CR180933	30966	Creatinine	2020-02-07
159	CR190178	27208	Creatinine	2019-05-02
159	CR190322	29264	Creatinine	2019-07-29
159	CR200029	30388	Creatinine	2020-02-19
159	CR200111	31151	Creatinine	2020-04-06
159	CR200173	31222	Creatinine	2020-04-28
159	CR200187	32189	Creatinine	2021-09-24
159	CR200207	31261	Creatinine	2020-05-20
159	CR210286	32565	Creatinine	2022-03-04
159	CR210326	32643	Creatinine	2022-04-12
159	CR210441	32713	Creatinine	2022-05-19
159	CR220329	33135	Creatinine	2022-10-31
159	CR220329	33141	Creatinine	2022-10-31
159	CR220329	33147	Creatinine	2022-10-31
159	CR220329	33153	Creatinine	2022-10-31
159	CR220329	33159	Creatinine	2022-10-31
159	CR220329	33165	Creatinine	2022-10-31
159	CR220329	33171	Creatinine	2022-10-31
159	CR220432	33365	Creatinine	2022-12-05
159	CR220432	33366	Creatinine	2022-12-05
159	CR230648	34789	Creatinine	2023-10-31
159	CR230648	34790	Creatinine	2023-10-31
159	CR230678	34912	Creatinine	2023-11-20
159	E990029	4745	Creatinine	1999-06-11
159	K000055	1273	Creatinine	2001-02-13
159	K000055	1274	Creatinine	2001-02-13
159	K000055	3679	Creatinine	2003-06-23
159	K000055	14366	Creatinine	2007-08-10
159	K001310	575	Creatinine	2000-05-05
159	K001310	576	Creatinine	2000-05-05
159	K001310	577	Creatinine	2000-05-05
159	K001387	589	Creatinine	2000-11-15
159	K001769	662	Creatinine	2002-03-08
159	K003247	1118	Creatinine	2000-12-08
159	K003247	1119	Creatinine	2000-12-08
159	K003247	1120	Creatinine	2000-12-08
159	K003247	14622	Creatinine	2007-10-29
159	K003247	14623	Creatinine	2007-10-29
159	K003247	14624	Creatinine	2007-10-29
159	K003247	14625	Creatinine	2007-10-29
159	K003247	14626	Creatinine	2007-10-29
159	K003247	15584	Creatinine	2009-01-05
159	K003247	18694	Creatinine	2011-06-02
159	K003247	19998	Creatinine	2012-02-22
159	K003247	19999	Creatinine	2012-02-22
159	K003247	20000	Creatinine	2012-02-22
159	K003247	20001	Creatinine	2012-02-22
159	K003247	20002	Creatinine	2012-02-22
159	K003261	1041	Creatinine	2000-11-20
159	K003261	1042	Creatinine	2000-11-20
159	K003721	800	Creatinine	2001-11-14
159	K010061	127	Creatinine	2001-04-26
159	K010061	4634	Creatinine	2005-01-26
159	K010061	15153	Creatinine	2011-06-20
159	K010061	15154	Creatinine	2011-06-20
159	K010061	15155	Creatinine	2011-06-20
159	K010061	15156	Creatinine	2011-06-20
159	K010456	1301	Creatinine	2002-03-03
159	K010456	2401	Creatinine	2002-06-06
159	K010864	1371	Creatinine	2002-03-14
159	K010877	1382	Creatinine	2001-07-03
159	K011213	1332	Creatinine	2001-07-06
159	K011465	1521	Creatinine	2001-09-10
159	K011465	1522	Creatinine	2001-09-10
159	K011465	1523	Creatinine	2001-09-10
159	K011465	1524	Creatinine	2001-09-10
159	K011478	589	Creatinine	2003-05-23
159	K011478	1526	Creatinine	2003-05-23
159	K011720	999	Creatinine	2001-06-25
159	K012065	1656	Creatinine	2001-10-15
159	K013654	1998	Creatinine	2002-06-06
159	K020297	2211	Creatinine	2002-07-02
159	K020852	1313	Creatinine	2002-09-18
159	K021428	2518	Creatinine	2002-07-15
159	K022072	1998	Creatinine	2002-08-29
159	K022312	14854	Creatinine	2008-12-04
159	K022312	15625	Creatinine	2008-12-04
159	K022746	2211	Creatinine	2002-11-19
159	K023049	2354	Creatinine	2002-10-08
159	K023407	255	Creatinine	2003-05-01
159	K023407	17559	Creatinine	2011-08-02
159	K023407	18750	Creatinine	2011-06-28
159	K023764	15070	Creatinine	2008-10-02
159	K024014	2922	Creatinine	2006-08-07
159	K024098	2943	Creatinine	2002-12-20
159	K024098	2944	Creatinine	2002-12-20
159	K024098	2945	Creatinine	2002-12-20
159	K024098	13770	Creatinine	2007-06-28
159	K024182	2968	Creatinine	2003-02-26
159	K030035	1544	Creatinine	2003-06-25
159	K033058	3947	Creatinine	2004-02-02
159	K033058	3948	Creatinine	2004-02-02
159	K040976	4513	Creatinine	2005-01-10
159	K042291	4208	Creatinine	2004-11-16
159	K042291	4221	Creatinine	2004-11-16
159	K042291	15954	Creatinine	2009-04-23
159	K042291	15955	Creatinine	2009-04-23
159	K042291	15956	Creatinine	2009-04-23
159	K042475	18352	Creatinine	2013-06-04
159	K042767	12280	Creatinine	2005-05-02
159	K042767	12281	Creatinine	2005-05-02
159	K050283	12413	Creatinine	2005-07-08
159	K050283	14390	Creatinine	2008-06-13
159	K050283	20705	Creatinine	2012-08-09
159	K050283	20706	Creatinine	2012-08-09
159	K050652	1487	Creatinine	2005-04-14
159	K050652	12452	Creatinine	2007-05-31
159	K051087	14900	Creatinine	2008-02-28
159	K051087	15958	Creatinine	2009-09-14
159	K051087	15959	Creatinine	2009-09-14
159	K051968	13592	Creatinine	2006-10-20
159	K052914	13106	Creatinine	2006-08-08
159	K053110	15765	Creatinine	2008-11-13
159	K053110	30924	Creatinine	2020-01-24
159	K053110	30926	Creatinine	2020-01-24
159	K053401	1487	Creatinine	2006-05-01
159	K053401	14148	Creatinine	2007-05-31
159	K060120	13099	Creatinine	2006-03-30
159	K060205	12857	Creatinine	2006-07-27
159	K060256	13024	Creatinine	2006-03-22
159	K060373	13453	Creatinine	2006-10-03
159	K061193	1824	Creatinine	2006-06-27
159	K061193	2285	Creatinine	2006-06-27
159	K061238	12468	Creatinine	2006-06-01
159	K061412	14015	Creatinine	2007-03-28
159	K061775	13928	Creatinine	2007-02-26
159	K061879	13931	Creatinine	2007-02-26
159	K061944	13586	Creatinine	2006-11-06
159	K062105	14077	Creatinine	2007-05-02
159	K062105	22297	Creatinine	2014-01-23
159	K063591	861	Creatinine	2011-05-05
159	K070068	14105	Creatinine	2007-05-10
159	K070068	15149	Creatinine	2008-06-12
159	K070068	15697	Creatinine	2008-12-30
159	K070383	14216	Creatinine	2007-06-26
159	K070383	14563	Creatinine	2007-10-29
159	K070704	14287	Creatinine	2007-07-17
159	K070727	14344	Creatinine	2007-08-07
159	K070727	14345	Creatinine	2007-08-07
159	K070727	14346	Creatinine	2007-08-07
159	K070824	14725	Creatinine	2007-12-06
159	K071466	14547	Creatinine	2007-10-11
159	K072115	12857	Creatinine	2007-11-30
159	K072409	12972	Creatinine	2008-02-13
159	K073055	2299	Creatinine	2008-01-22
159	K073604	15121	Creatinine	2009-07-08
159	K073604	18263	Creatinine	2011-08-16
159	K073634	13591	Creatinine	2008-12-30
159	K080073	15242	Creatinine	2008-06-30
159	K080468	15295	Creatinine	2008-07-30
159	K081543	15782	Creatinine	2009-01-30
159	K090330	15718	Creatinine	2009-09-16
159	K100060	22151	Creatinine	2013-10-25
159	K100853	17380	Creatinine	2011-01-10
159	K100853	17549	Creatinine	2011-01-10
159	K100853	19045	Creatinine	2011-09-01
159	K101741	18785	Creatinine	2011-06-28
159	K103376	19599	Creatinine	2012-05-22
159	K103376	19715	Creatinine	2012-02-13
159	K103376	19869	Creatinine	2012-05-22
159	K103376	19932	Creatinine	2012-02-13
159	K110648	19024	Creatinine	2011-09-06
159	K110818	17349	Creatinine	2011-10-04
159	K112412	19603	Creatinine	2012-05-08
159	K113389	20420	Creatinine	2012-08-27
159	K113726	13552	Creatinine	2012-10-11
159	K123322	21656	Creatinine	2013-05-22
159	K132399	19184	Creatinine	2014-01-07
159	K132462	19269	Creatinine	2013-11-04
159	K771856	12165	Creatinine	2005-07-08
159	K811919	4888	Creatinine	1995-09-29
159	K830556	327	Creatinine	2000-04-25
159	K830556	412	Creatinine	2000-04-25
159	K830556	483	Creatinine	2000-04-24
159	K830556	484	Creatinine	2000-04-24
159	K830556	1205	Creatinine	2001-01-29
159	K830556	2076	Creatinine	2002-01-04
159	K830556	2192	Creatinine	2002-02-21
159	K830556	12387	Creatinine	2005-06-23
159	K830556	15082	Creatinine	2008-06-12
159	K830556	21467	Creatinine	2013-03-01
159	K830556	22454	Creatinine	2014-04-08
159	K833833	576	Creatinine	1998-02-20
159	K833833	4897	Creatinine	1995-09-29
159	K833833	4898	Creatinine	1997-03-28
159	K841503	662	Creatinine	1997-03-28
159	K841503	4900	Creatinine	1995-09-29
159	K841503	4902	Creatinine	1998-02-20
159	K854138	4916	Creatinine	1995-09-29
159	K861655	57	Creatinine	2003-03-13
159	K872104	4950	Creatinine	1995-09-29
159	K872105	4951	Creatinine	1995-09-29
159	K880629	4996	Creatinine	1999-03-26
159	K880843	5000	Creatinine	1995-04-28
159	K882938	5020	Creatinine	1998-11-19
159	K890928	5112	Creatinine	1995-09-29
159	K890928	5113	Creatinine	1995-09-29
159	K890928	5114	Creatinine	1997-03-28
159	K890928	5115	Creatinine	1997-03-28
159	K890928	5116	Creatinine	1998-02-20
159	K890928	5117	Creatinine	1998-02-20
159	K890929	5118	Creatinine	1995-09-29
159	K890929	5119	Creatinine	1995-09-29
159	K890929	5120	Creatinine	1997-03-28
159	K890929	5121	Creatinine	1998-02-20
159	K912844	5248	Creatinine	1995-09-29
159	K912844	5249	Creatinine	1997-03-28
159	K912844	5250	Creatinine	1998-02-20
159	K921661	938	Creatinine	1999-05-24
159	K921661	940	Creatinine	1999-07-19
159	K921661	3432	Creatinine	2003-04-30
159	K922072	575	Creatinine	1998-02-20
159	K922072	5321	Creatinine	1995-09-29
159	K922072	5322	Creatinine	1997-03-28
159	K922072	12271	Creatinine	2005-05-18
159	K924758	19040	Creatinine	2011-09-01
159	K925668	156	Creatinine	2003-05-09
159	K926511	5396	Creatinine	1993-11-22
159	K930104	5590	Creatinine	1993-11-22
159	K930104	12918	Creatinine	2006-01-24
159	K932467	3854	Creatinine	1994-05-25
159	K932467	3855	Creatinine	1994-05-25
159	K935662	5996	Creatinine	1994-09-15
159	K941050	6024	Creatinine	1995-01-06
159	K941050	6025	Creatinine	1996-07-12
159	K941050	6026	Creatinine	1998-09-18
159	K942364	5813	Creatinine	1994-10-28
159	K942364	5814	Creatinine	1999-05-07
159	K942676	6202	Creatinine	1994-11-10
159	K942782	6209	Creatinine	1995-03-17
159	K942782	13787	Creatinine	2007-01-22
159	K942782	13982	Creatinine	2007-03-14
159	K942782	13983	Creatinine	2007-03-14
159	K942782	13984	Creatinine	2007-03-14
159	K942782	13985	Creatinine	2007-03-14
159	K942782	14557	Creatinine	2007-10-18
159	K942922	6214	Creatinine	1995-07-28
159	K943005	6215	Creatinine	1994-12-09
159	K943376	6309	Creatinine	1994-11-10
159	K944093	65	Creatinine	2003-10-23
159	K944093	116	Creatinine	1998-09-18
159	K944093	3581	Creatinine	1996-11-01
159	K944093	3582	Creatinine	1996-07-12
159	K944093	6353	Creatinine	1995-01-20
159	K944093	14426	Creatinine	2007-12-13
159	K945271	6477	Creatinine	1995-05-12
159	K945271	13632	Creatinine	2007-01-11
159	K945584	6494	Creatinine	1995-02-24
159	K946090	6538	Creatinine	1995-02-17
159	K946090	6539	Creatinine	1995-09-29
159	K946090	6540	Creatinine	1997-03-28
159	K946090	6541	Creatinine	1998-02-20
159	K950142	6590	Creatinine	1995-06-02
159	K950958	1837	Creatinine	1996-04-19
159	K950958	1838	Creatinine	1996-04-19
159	K950958	1841	Creatinine	1997-09-12
159	K950958	6615	Creatinine	1996-04-19
159	K951595	139	Creatinine	2002-04-05
159	K951595	140	Creatinine	1999-10-25
159	K951595	244	Creatinine	1999-10-25
159	K951595	1004	Creatinine	1995-10-06
159	K951595	2946	Creatinine	2003-03-04
159	K951595	2947	Creatinine	2003-03-04
159	K951595	2948	Creatinine	2003-03-04
159	K951595	2949	Creatinine	2003-03-04
159	K951595	13770	Creatinine	2007-06-28
159	K951595	13770	Creatinine	2007-11-08
159	K951595	14250	Creatinine	2007-08-22
159	K953239	1021	Creatinine	1999-05-07
159	K953239	1096	Creatinine	2001-09-10
159	K953239	1249	Creatinine	2001-09-10
159	K953239	6811	Creatinine	1996-03-22
159	K960546	16401	Creatinine	2009-09-14
159	K961274	960	Creatinine	1997-02-14
159	K961274	2088	Creatinine	1997-02-14
159	K961274	15260	Creatinine	2008-07-17
159	K963142	7336	Creatinine	1996-12-20
159	K964409	7743	Creatinine	1997-01-31
159	K965240	177	Creatinine	1998-04-10
159	K971491	7925	Creatinine	1997-09-26
159	K972409	1944	Creatinine	2002-01-03
159	K972706	7093	Creatinine	1998-10-27
159	K972706	7905	Creatinine	1998-01-02
159	K972743	2226	Creatinine	2002-02-21
159	K972743	2330	Creatinine	2002-05-02
159	K973292	2215	Creatinine	1998-04-24
159	K973628	2914	Creatinine	2003-02-10
159	K973628	2915	Creatinine	2003-02-10
159	K973628	3066	Creatinine	2003-02-10
159	K973869	759	Creatinine	2002-04-05
159	K973993	4077	Creatinine	2004-01-20
159	K973993	4078	Creatinine	2004-01-20
159	K973993	4079	Creatinine	2004-01-20
159	K973993	4080	Creatinine	2004-01-20
159	K973993	4081	Creatinine	2004-01-20
159	K973993	4271	Creatinine	2004-03-15
159	K973993	4272	Creatinine	2004-03-15
159	K973993	4273	Creatinine	2004-03-15
159	K973993	4274	Creatinine	2004-03-15
159	K973993	4275	Creatinine	2004-03-15
159	K973993	4276	Creatinine	2004-03-15
159	K980043	890	Creatinine	1998-06-19
159	K980367	2285	Creatinine	2002-05-28
159	K980367	13591	Creatinine	2006-10-20
159	K980367	16203	Creatinine	2009-09-16
159	K980757	1023	Creatinine	1998-11-19
159	K981240	8312	Creatinine	1998-10-02
159	K981743	19121	Creatinine	2011-10-04
159	K981743	19122	Creatinine	2011-10-04
159	K981743	19123	Creatinine	2011-10-04
159	K981743	19124	Creatinine	2011-10-04
159	K981743	19125	Creatinine	2011-10-04
159	K981743	19126	Creatinine	2011-10-04
159	K981743	19127	Creatinine	2011-10-04
159	K981743	19128	Creatinine	2011-10-04
159	K981743	19129	Creatinine	2011-10-04
159	K981799	1824	Creatinine	1998-10-09
159	K990346	14344	Creatinine	2008-03-17
159	K990346	14779	Creatinine	2008-03-17
159	K991315	745	Creatinine	2001-02-14
159	K991576	2736	Creatinine	2002-10-08
159	K991727	8959	Creatinine	1999-09-16
159	K992136	162	Creatinine	2000-01-26
159	K992140	15626	Creatinine	2008-12-04
159	K992140	15627	Creatinine	2008-12-04
159	K993211	14684	Creatinine	2007-10-30
159	K993211	14685	Creatinine	2007-10-30
159	K993211	14824	Creatinine	2007-10-30
159	K993211	14825	Creatinine	2007-10-30
168	CDC000016	9224	Bilirubin, total	1993-07-26
168	CDC000016	9225	Bilirubin, total	1993-07-26
168	CDC000016	9227	Bilirubin, total	1993-07-26
168	CDC000023	6148	Bilirubin, total	1993-07-26
168	CDC000023	9367	Bilirubin, total	1993-07-26
168	CDC000023	9368	Bilirubin, total	1993-07-26
168	CDC000023	9369	Bilirubin, total	1993-07-26
168	CDC000023	9370	Bilirubin, total	1993-07-26
168	CDC000023	9371	Bilirubin, total	1993-07-26
168	CDC000030	5744	Bilirubin, total	1993-07-26
168	CDC000032	9499	Bilirubin, total	1993-07-26
168	CDC000032	9500	Bilirubin, total	1993-07-26
168	CDC000035	9579	Bilirubin, total	1993-07-26
168	CDC000035	9580	Bilirubin, total	1993-07-26
168	CDC000055	9735	Bilirubin, total	1993-07-26
168	CDC000071	6575	Bilirubin, total	1993-07-26
168	CDC000071	9822	Bilirubin, total	1993-07-26
168	CDC000071	9823	Bilirubin, total	1993-07-26
168	CDC000075	6576	Bilirubin, total	1993-07-26
168	CDC000075	6577	Bilirubin, total	1993-07-26
168	CDC000075	6578	Bilirubin, total	1993-07-26
168	CDC000075	9855	Bilirubin, total	1993-07-26
168	CDC000075	9856	Bilirubin, total	1993-07-26
168	CDC000086	9964	Bilirubin, total	1993-07-26
168	CDC000089	6208	Bilirubin, total	1993-07-26
168	CDC000099	10137	Bilirubin, total	1993-07-26
168	CDC000104	10140	Bilirubin, total	1993-07-26
168	CDC000104	10141	Bilirubin, total	1993-07-26
168	CDC000104	10142	Bilirubin, total	1993-07-26
168	CDC000105	10147	Bilirubin, total	1993-07-26
168	CDC000105	10148	Bilirubin, total	1993-07-26
168	CDC000105	10149	Bilirubin, total	1993-07-26
168	CDC000105	10150	Bilirubin, total	1993-07-26
168	CDC000105	10151	Bilirubin, total	1993-07-26
168	CDC000159	5455	Bilirubin, total	1993-07-26
168	CDC000159	5456	Bilirubin, total	1993-07-26
168	CDC000159	5457	Bilirubin, total	1993-07-26
168	CDC000159	5459	Bilirubin, total	1993-07-26
168	CDC000159	5461	Bilirubin, total	1993-07-26
168	CDC000159	5463	Bilirubin, total	1993-07-26
168	CDC000159	5467	Bilirubin, total	1993-07-26
168	CDC000174	10755	Bilirubin, total	1993-07-26
168	CDC000179	10789	Bilirubin, total	1993-07-26
168	CDC000183	6073	Bilirubin, total	1993-07-26
168	CDC000212	11080	Bilirubin, total	1993-07-26
168	CDC000232	4941	Bilirubin, total	1993-07-26
168	CDC000238	11229	Bilirubin, total	1993-07-26
168	CDC000238	11230	Bilirubin, total	1993-07-26
168	CDC000240	11240	Bilirubin, total	1993-07-26
168	CDC000240	11242	Bilirubin, total	1993-07-26
168	CDC000246	5731	Bilirubin, total	1993-07-26
168	CDC000248	11325	Bilirubin, total	1993-07-26
168	CDC000250	11332	Bilirubin, total	1993-07-26
168	CDC000250	11333	Bilirubin, total	1993-07-26
168	CDC000251	5300	Bilirubin, total	1993-07-26
168	CDC000251	11344	Bilirubin, total	1993-07-26
168	CDC000258	6735	Bilirubin, total	1993-07-26
168	CDC000258	11406	Bilirubin, total	1993-07-26
168	CDC000264	5544	Bilirubin, total	1993-07-26
168	CDC000274	6319	Bilirubin, total	1993-07-26
168	CDC000274	11550	Bilirubin, total	1993-07-26
168	CDC000287	11688	Bilirubin, total	1994-09-01
168	CDC000305	5458	Bilirubin, total	1994-09-01
168	CDC000305	5460	Bilirubin, total	1994-09-01
168	CDC000305	5462	Bilirubin, total	1994-09-01
168	CDC000305	5464	Bilirubin, total	1994-09-01
168	CDC000306	11727	Bilirubin, total	1994-09-01
168	CDC000313	6975	Bilirubin, total	1994-09-01
168	CDC000313	7256	Bilirubin, total	1994-09-01
168	CDC000376	4723	Bilirubin, total	1996-07-12
168	CDC000376	5926	Bilirubin, total	1996-07-12
168	CDC000376	11864	Bilirubin, total	1996-07-12
168	CDC000379	6579	Bilirubin, total	1996-11-15
168	CDC000379	11865	Bilirubin, total	1996-11-15
168	CDC000379	11866	Bilirubin, total	1996-11-15
168	CDC000401	203	Bilirubin, total	1998-09-18
168	CDC000401	5822	Bilirubin, total	1998-09-18
168	CDC000414	6572	Bilirubin, total	1993-07-26
168	CDC000414	6573	Bilirubin, total	1993-07-26
168	CDC000414	7024	Bilirubin, total	1993-07-26
168	CDC000414	9108	Bilirubin, total	1993-07-26
168	CDC000414	9109	Bilirubin, total	1993-07-26
168	CDC000414	9114	Bilirubin, total	1993-07-26
168	CDC000414	9116	Bilirubin, total	1993-07-26
168	CDC000419	6574	Bilirubin, total	1993-07-26
168	CDC000419	9115	Bilirubin, total	1993-07-26
168	CDC000421	9226	Bilirubin, total	1993-07-26
168	CDC000423	5746	Bilirubin, total	1993-07-26
168	CDC000424	5348	Bilirubin, total	1993-07-26
168	CDC000424	5349	Bilirubin, total	1993-07-26
168	CDC000424	5350	Bilirubin, total	1993-07-26
168	CDC000424	5351	Bilirubin, total	1993-07-26
168	CDC000424	9445	Bilirubin, total	1993-07-26
168	CDC000424	9446	Bilirubin, total	1993-07-26
168	CDC000424	9448	Bilirubin, total	1993-07-26
168	CDC000424	9449	Bilirubin, total	1993-07-26
168	CDC000424	9451	Bilirubin, total	1993-07-26
168	CDC000424	9454	Bilirubin, total	1993-07-26
168	CDC000431	5327	Bilirubin, total	1993-07-26
168	CDC000431	5328	Bilirubin, total	1993-07-26
168	CDC000431	5329	Bilirubin, total	1993-07-26
168	CDC000431	5641	Bilirubin, total	1993-07-26
168	CDC000431	5757	Bilirubin, total	1993-07-26
168	CDC000431	6938	Bilirubin, total	1993-07-26
168	CDC000431	9696	Bilirubin, total	1993-07-26
168	CDC000431	9697	Bilirubin, total	1993-07-26
168	CDC000431	9698	Bilirubin, total	1993-07-26
168	CDC000431	9699	Bilirubin, total	1993-07-26
168	CDC000431	9700	Bilirubin, total	1993-07-26
168	CDC000435	6937	Bilirubin, total	1993-07-26
168	CDC000443	5817	Bilirubin, total	1993-07-26
168	CDC000443	5818	Bilirubin, total	1993-07-26
168	CDC000443	5819	Bilirubin, total	1993-07-26
168	CDC000443	5820	Bilirubin, total	1993-07-26
168	CDC000443	5821	Bilirubin, total	1993-07-26
168	CDC000443	5923	Bilirubin, total	1993-07-26
168	CDC000443	5924	Bilirubin, total	1993-07-26
168	CDC000443	5925	Bilirubin, total	1993-07-26
168	CDC000443	10127	Bilirubin, total	1993-07-26
168	CDC000452	5278	Bilirubin, total	1993-07-26
168	CDC000454	5279	Bilirubin, total	1993-07-26
168	CDC000454	5384	Bilirubin, total	1993-07-26
168	CDC000454	10583	Bilirubin, total	1993-07-26
168	CDC000454	10584	Bilirubin, total	1993-07-26
168	CDC000454	10585	Bilirubin, total	1993-07-26
168	CDC000459	5691	Bilirubin, total	1993-07-26
168	CDC000459	6974	Bilirubin, total	1993-07-26
168	CDC000459	7254	Bilirubin, total	1993-07-26
168	CDC000459	7255	Bilirubin, total	1993-07-26
168	CDC000459	7257	Bilirubin, total	1993-07-26
168	CDC000459	7258	Bilirubin, total	1993-07-26
168	CDC000459	7259	Bilirubin, total	1993-07-26
168	CDC000459	7260	Bilirubin, total	1993-07-26
168	CDC000459	7262	Bilirubin, total	1993-07-26
168	CDC000459	7263	Bilirubin, total	1993-07-26
168	CDC000459	7264	Bilirubin, total	1993-07-26
168	CDC000463	6613	Bilirubin, total	1993-07-26
168	CDC000464	6879	Bilirubin, total	1993-07-26
168	CDC000464	7261	Bilirubin, total	1993-07-26
168	CDC000465	10	Bilirubin, total	1993-07-26
168	CDC000465	42	Bilirubin, total	1993-07-26
168	CDC000465	560	Bilirubin, total	1993-07-26
168	CDC000465	5331	Bilirubin, total	1993-07-26
168	CDC000465	5332	Bilirubin, total	1993-07-26
168	CDC000465	11172	Bilirubin, total	1993-07-26
168	CDC000470	6760	Bilirubin, total	1993-07-26
168	CDC000471	5598	Bilirubin, total	1993-07-26
168	CDC000471	6801	Bilirubin, total	1993-07-26
168	CDC000471	6971	Bilirubin, total	1993-07-26
168	CDC000471	6972	Bilirubin, total	1993-07-26
168	CDC000471	6973	Bilirubin, total	1993-07-26
168	CDC000471	7033	Bilirubin, total	1993-07-26
168	CDC000471	11408	Bilirubin, total	1993-07-26
168	CDC000471	11409	Bilirubin, total	1993-07-26
168	CDC000471	11410	Bilirubin, total	1993-07-26
168	CDC000471	11411	Bilirubin, total	1993-07-26
168	CDC000471	11412	Bilirubin, total	1993-07-26
168	CDC000471	11413	Bilirubin, total	1993-07-26
168	CDC000471	11414	Bilirubin, total	1993-07-26
168	CDC000471	11415	Bilirubin, total	1993-07-26
168	CDC000471	11416	Bilirubin, total	1993-07-26
168	CDC000471	11417	Bilirubin, total	1993-07-26
168	CDC000479	936	Bilirubin, total	1999-05-07
168	CDC000479	937	Bilirubin, total	1999-05-07
168	CDC000479	1613	Bilirubin, total	1999-05-07
168	CDC000479	3062	Bilirubin, total	1999-05-07
168	CDC000479	3254	Bilirubin, total	1999-05-07
168	CDC000479	6939	Bilirubin, total	1999-05-07
168	CDC000479	6940	Bilirubin, total	1999-05-07
168	CDC000479	12007	Bilirubin, total	1999-05-07
168	CR140219	22788	Bilirubin, total	2014-08-13
168	CR150108	23559	Bilirubin, total	2015-04-13
168	CR150108	23560	Bilirubin, total	2015-04-13
168	CR150108	23561	Bilirubin, total	2015-04-13
168	CR150108	23562	Bilirubin, total	2015-04-13
168	CR150241	22826	Bilirubin, total	2015-05-28
168	CR150265	23818	Bilirubin, total	2015-06-25
168	CR150340	23902	Bilirubin, total	2015-07-24
168	CR150385	24025	Bilirubin, total	2015-08-31
168	CR150385	24048	Bilirubin, total	2015-08-31
168	CR150414	22278	Bilirubin, total	2016-01-28
168	CR150475	24271	Bilirubin, total	2015-10-29
168	CR160050	25674	Bilirubin, total	2016-12-16
168	CR160147	24808	Bilirubin, total	2016-05-10
168	CR160147	24845	Bilirubin, total	2016-05-10
168	CR160179	24877	Bilirubin, total	2016-05-20
168	CR160222	24867	Bilirubin, total	2016-05-25
168	CR160224	24868	Bilirubin, total	2016-05-25
168	CR160395	24789	Bilirubin, total	2016-09-14
168	CR160395	25403	Bilirubin, total	2016-09-14
168	CR160575	13591	Bilirubin, total	2016-12-05
168	CR160660	25662	Bilirubin, total	2016-12-19
168	CR170064	25673	Bilirubin, total	2017-03-13
168	CR170096	26089	Bilirubin, total	2017-03-23
168	CR170125	24382	Bilirubin, total	2017-03-24
168	CR170125	24512	Bilirubin, total	2017-03-24
168	CR170125	25494	Bilirubin, total	2017-03-24
168	CR170199	25165	Bilirubin, total	2017-07-11
168	CR170609	27245	Bilirubin, total	2017-12-21
168	CR180511	28560	Bilirubin, total	2018-11-02
168	CR180615	27857	Bilirubin, total	2019-05-07
168	CR180753	28653	Bilirubin, total	2018-11-26
168	CR180774	27086	Bilirubin, total	2018-11-13
168	CR190007	25620	Bilirubin, total	2019-02-20
168	CR200111	31151	Bilirubin, total	2020-04-06
168	CR200187	32191	Bilirubin, total	2021-09-24
168	CR200286	29264	Bilirubin, total	2020-07-08
168	CR200513	32104	Bilirubin, total	2021-08-19
168	CR210268	32536	Bilirubin, total	2022-02-18
168	CR210326	32646	Bilirubin, total	2022-04-12
168	CR210441	32711	Bilirubin, total	2022-05-19
168	CR220329	33137	Bilirubin, total	2022-10-31
168	CR220329	33143	Bilirubin, total	2022-10-31
168	CR220329	33149	Bilirubin, total	2022-10-31
168	CR220329	33155	Bilirubin, total	2022-10-31
168	CR220329	33161	Bilirubin, total	2022-10-31
168	CR220329	33167	Bilirubin, total	2022-10-31
168	CR220329	33173	Bilirubin, total	2022-10-31
168	CR220482	34199	Bilirubin, total	2023-08-22
168	CR230648	34803	Bilirubin, total	2023-10-31
168	CR230678	34906	Bilirubin, total	2023-11-20
168	E990029	4745	Bilirubin, total	1999-06-11
168	K003721	800	Bilirubin, total	2001-11-14
168	K003829	1148	Bilirubin, total	2001-02-14
168	K003829	1149	Bilirubin, total	2001-02-14
168	K003829	1150	Bilirubin, total	2001-02-14
168	K003829	14287	Bilirubin, total	2008-06-12
168	K003829	14647	Bilirubin, total	2007-10-25
168	K003829	14648	Bilirubin, total	2007-10-25
168	K003829	14649	Bilirubin, total	2007-10-25
